idx,stname,period,year,order,label,month,tot_day
14531,viale carlo pepoli,2,2020,20202,,2020-09,11079.595519713263
14545,viale del risorgimento,1,2020,20201,2020,2020-06,1541.8492769744162
14548,viale del risorgimento,2,2020,20202,,2020-09,1744.8347670250896
14551,viale della fiera,1,2020,20201,2020,2020-06,4108.545124212087
14556,viale della fiera,2,2020,20202,,2020-09,4686.43458781362
14561,viale della repubblica,1,2020,20201,2020,2020-06,5230.963598442714
14580,viale della repubblica,2,2020,20202,,2020-09,6080.5979390681
14599,viale enrico panzacchi,1,2020,20201,2020,2020-06,9077.580553495654
14608,viale enrico panzacchi,2,2020,20202,,2020-09,11038.535991636798
14617,viale europa,1,2020,20201,2020,2020-06,7457.17733489886
14635,viale europa,2,2020,20202,,2020-09,8625.81266427718
14653,viale gaetano salvemini,1,2020,20201,2020,2020-06,3912.0752352702298
14678,viale gaetano salvemini,2,2020,20202,,2020-09,4379.559984639017
14703,viale gian battista ercolani,1,2020,20201,2020,2020-06,6984.794095291065
14704,viale gian battista ercolani,2,2020,20202,,2020-09,8072.47208781362
14705,viale giosue' carducci,1,2020,20201,2020,2020-06,8751.063870349772
14706,viale giosue' carducci,2,2020,20202,,2020-09,10302.494683393072
14707,viale giovanni gozzadini,1,2020,20201,2020,2020-06,11235.369061302683
14718,viale giovanni gozzadini,2,2020,20202,,2020-09,8629.067204301076
14729,viale giovanni vicini,1,2020,20201,2020,2020-06,10377.925782968732
14740,viale giovanni vicini,2,2020,20202,,2020-09,11250.273906810035
14751,viale ilic uljanov lenin,1,2020,20201,2020,2020-06,9186.97800230709
14770,viale ilic uljanov lenin,2,2020,20202,,2020-09,10615.635543608125
14789,viale m. karamchand gandhi,1,2020,20201,2020,2020-06,13455.349533432209
14790,viale m. karamchand gandhi,2,2020,20202,,2020-09,15624.400812852022
14791,viale orioli,1,2020,20201,2020,2020-06,0.0
14792,viale palmiro togliatti,1,2020,20201,2020,2020-06,11878.051913060366
14811,viale palmiro togliatti,2,2020,20202,,2020-09,13984.27741935484
14830,viale pietro pietramellara,1,2020,20201,2020,2020-06,8506.436144412859
14849,viale pietro pietramellara,2,2020,20202,,2020-09,8617.659538032656
14868,viale quirico filopanti,1,2020,20201,2020,2020-06,12116.978902484241
14876,viale quirico filopanti,2,2020,20202,,2020-09,14287.56630824373
14884,viale roma,1,2020,20201,2020,2020-06,11509.357502162899
14896,viale roma,2,2020,20202,,2020-09,13260.58100358423
14908,viale sandro pertini,1,2020,20201,2020,2020-06,14288.164948708441
14924,viale sandro pertini,2,2020,20202,,2020-09,16766.45437717877
14940,viale zagabria,1,2020,20201,2020,2020-06,1136.1166666666666
14949,viale zagabria,2,2020,20202,,2020-09,1342.41917562724
14958,largo bartolo nigrisoli,1,2021,20211,2021,2021-06,1197.69469406042
14967,largo bartolo nigrisoli,2,2021,20212,,2021-09,1313.8393369175626
14976,largo card. giacomo lercaro,1,2021,20211,2021,2021-06,2124.9894777265745
14977,largo card. giacomo lercaro,2,2021,20212,,2021-09,2167.791039426523
14978,largo mariele ventre,1,2021,20211,2021,2021-06,13059.239144905274
14979,largo mariele ventre,2,2021,20212,,2021-09,14052.774193548386
14980,largo vittime lager nazisti,1,2021,20211,2021,2021-06,1067.0090629800306
14981,largo vittime lager nazisti,2,2021,20212,,2021-09,1180.0417562724015
14982,mura di porta galliera,1,2021,20211,2021,2021-06,1595.3091397849464
14983,mura di porta galliera,2,2021,20212,,2021-09,1822.9955197132615
14984,nome via da istituire,1,2021,20211,2021,2021-06,130.06948924731182
14985,nome via da istituire,2,2021,20212,,2021-09,672.6148745519713
14986,p.le atleti azzurri d'italia,1,2021,20211,2021,2021-06,2529.2814132104454
14987,p.le atleti azzurri d'italia,2,2021,20212,,2021-09,2630.725985663082
14988,passaggio a. marescalchi,1,2021,20211,2021,2021-06,688.425307219662
14989,passaggio a. marescalchi,2,2021,20212,,2021-09,725.7535842293906
14990,piazza adam mickiewicz,1,2021,20211,2021,2021-06,4944.46473374296
14996,piazza adam mickiewicz,2,2021,20212,,2021-09,2787.563082437276
15002,piazza aldrovandi,1,2021,20211,2021,2021-06,1134.4042946748593
15005,piazza aldrovandi,2,2021,20212,,2021-09,1257.0129032258064
15008,piazza belluno,1,2021,20211,2021,2021-06,1960.9234767025089
15015,piazza belluno,2,2021,20212,,2021-09,2051.750806451613
15022,piazza della costituzione,1,2021,20211,2021,2021-06,396.1669994879672
15039,piazza della costituzione,2,2021,20212,,2021-09,382.98279569892475
15056,piazza delle medaglie d'oro,1,2021,20211,2021,2021-06,3988.1634280593958
15057,piazza delle medaglie d'oro,2,2021,20212,,2021-09,4365.888172043011
15058,piazza di porta castiglione,1,2021,20211,2021,2021-06,453.1130440348182
15072,piazza di porta castiglione,2,2021,20212,,2021-09,1765.286559139785
15086,piazza di porta s.isaia,1,2021,20211,2021,2021-06,4756.460560675883
15087,piazza di porta s.isaia,2,2021,20212,,2021-09,5235.461827956989
15088,piazza di porta s.mamolo,1,2021,20211,2021,2021-06,8971.35806451613
15089,piazza di porta s.mamolo,2,2021,20212,,2021-09,8750.92123655914
15090,piazza di porta s.vitale,1,2021,20211,2021,2021-06,13977.368125960062
15091,piazza di porta s.vitale,2,2021,20212,,2021-09,16594.591218637994
15092,piazza malpighi,1,2021,20211,2021,2021-06,3892.838543266769
15101,piazza malpighi,2,2021,20212,,2021-09,4357.921953405018
15110,piazza porta ravegnana,1,2021,20211,2021,2021-06,670.8070148489503
15111,piazza porta ravegnana,2,2021,20212,,2021-09,763.755017921147
15112,piazza renzo imbeni,1,2021,20211,2021,2021-06,672.1899513568868
15113,piazza renzo imbeni,2,2021,20212,,2021-09,786.2566308243728
15114,piazza trento e trieste,1,2021,20211,2021,2021-06,3586.6702850315755
15130,piazza trento e trieste,2,2021,20212,,2021-09,4287.24229390681
15146,piazza xx settembre,1,2021,20211,2021,2021-06,8891.693458781361
15147,piazza xx settembre,2,2021,20212,,2021-09,8941.858482676224
15148,strada maggiore,1,2021,20211,2021,2021-06,2491.004023724185
15158,strada maggiore,2,2021,20212,,2021-09,2756.179749103943
15168,tangenziale casalecchio-san lazzaro,1,2021,20211,2021,2021-06,3090.615296979007
15169,tangenziale casalecchio-san lazzaro,2,2021,20212,,2021-09,3093.6227598566306
15170,tangenziale san lazzaro-casalecchio,1,2021,20211,2021,2021-06,2404.3461085509475
15171,tangenziale san lazzaro-casalecchio,2,2021,20212,,2021-09,3019.7807347670255
15172,via adige,1,2021,20211,2021,2021-06,1151.9267921146954
15181,via adige,2,2021,20212,,2021-09,1087.949641577061
15190,via agucchi,1,2021,20211,2021,2021-06,4006.449039938556
15225,via agucchi,2,2021,20212,,2021-09,4379.582437275986
15260,via alberto calda,1,2021,20211,2021,2021-06,2043.9225806451614
15268,via alberto calda,2,2021,20212,,2021-09,2233.3562724014337
15276,via alberto dallolio,1,2021,20211,2021,2021-06,2891.92328469022
15290,via alberto dallolio,2,2021,20212,,2021-09,3078.616129032258
15304,via alberto mario,1,2021,20211,2021,2021-06,2728.9870775729646
15316,via alberto mario,2,2021,20212,,2021-09,2850.3812724014338
15328,via alessandro guidotti,1,2021,20211,2021,2021-06,1828.6280465949822
15333,via alessandro guidotti,2,2021,20212,,2021-09,1864.2887096774193
15338,via alessandro tiarini,1,2021,20211,2021,2021-06,2595.031357740229
15348,via alessandro tiarini,2,2021,20212,,2021-09,3245.4620669056153
15358,via alfonso lombardi,1,2021,20211,2021,2021-06,2242.5814132104456
15361,via alfonso lombardi,2,2021,20212,,2021-09,2444.4958781362006
15364,via alfonso rubbiani,1,2021,20211,2021,2021-06,2543.4905273937534
15367,via alfonso rubbiani,2,2021,20212,,2021-09,2837.7270609319
15370,via alfonso torreggiani,1,2021,20211,2021,2021-06,3137.076996927803
15372,via alfonso torreggiani,2,2021,20212,,2021-09,3362.2917562724015
15374,via amedeo parmeggiani,1,2021,20211,2021,2021-06,2720.720065284178
15376,via amedeo parmeggiani,2,2021,20212,,2021-09,3179.7682795698925
15378,via amilcare ponchielli,1,2021,20211,2021,2021-06,1742.244887809254
15387,via amilcare ponchielli,2,2021,20212,,2021-09,1529.0430704898447
15396,via andrea costa,1,2021,20211,2021,2021-06,5754.156632424475
15457,via andrea costa,2,2021,20212,,2021-09,6856.896908602151
15518,via antonio cavalieri ducati,1,2021,20211,2021,2021-06,6553.82412954429
15532,via antonio cavalieri ducati,2,2021,20212,,2021-09,6725.30770609319
15546,via antonio giuriolo,1,2021,20211,2021,2021-06,3702.325224014337
15548,via antonio giuriolo,2,2021,20212,,2021-09,2307.176792114695
15550,via antonio labriola,1,2021,20211,2021,2021-06,1085.2233486943164
15553,via antonio labriola,2,2021,20212,,2021-09,1043.0801075268816
15556,via antonio vivaldi,1,2021,20211,2021,2021-06,377.8543266769073
15557,via antonio vivaldi,2,2021,20212,,2021-09,374.8847670250896
15558,via arcangelo corelli,1,2021,20211,2021,2021-06,3258.8064260112646
15570,via arcangelo corelli,2,2021,20212,,2021-09,3566.7439068100357
15582,via aristotile fioravanti,1,2021,20211,2021,2021-06,5481.530427547364
15601,via aristotile fioravanti,2,2021,20212,,2021-09,5836.761612903226
15620,via arno,1,2021,20211,2021,2021-06,4638.688153756127
15638,via arno,2,2021,20212,,2021-09,5276.60343061956
15656,via augusto murri,1,2021,20211,2021,2021-06,7301.6009507517565
15716,via augusto murri,2,2021,20212,,2021-09,8234.802346041057
15776,via augusto romagnoli,1,2021,20211,2021,2021-06,1079.798169482847
15782,via augusto romagnoli,2,2021,20212,,2021-09,1054.4270609318996
15788,via aurelio saffi,1,2021,20211,2021,2021-06,8082.156613756614
15802,via aurelio saffi,2,2021,20212,,2021-09,9449.234199522101
15816,via azzurra,1,2021,20211,2021,2021-06,7246.115476190476
15829,via azzurra,2,2021,20212,,2021-09,2927.1163082437274
15842,via bassa dei sassi,1,2021,20211,2021,2021-06,2737.1413978494625
15848,via bassa dei sassi,2,2021,20212,,2021-09,1705.4367383512545
15854,via battindarno,1,2021,20211,2021,2021-06,5279.728541559994
15914,via battindarno,2,2021,20212,,2021-09,5797.964336917564
15974,via bellaria,1,2021,20211,2021,2021-06,1621.379333991661
15994,via bellaria,2,2021,20212,,2021-09,1654.949436763953
16014,via benedetto marcello,1,2021,20211,2021,2021-06,5289.773150281618
16025,via benedetto marcello,2,2021,20212,,2021-09,5530.879480286739
16036,via borgonuovo,1,2021,20211,2021,2021-06,1383.47003328213
16037,via borgonuovo,2,2021,20212,,2021-09,1541.3277777777778
16038,via cadriano,1,2021,20211,2021,2021-06,997.7602086533539
16066,via cadriano,2,2021,20212,,2021-09,1163.4960573476703
16094,via caduti di amola,1,2021,20211,2021,2021-06,1950.0206733230928
16108,via caduti di amola,2,2021,20212,,2021-09,1921.017383512545
16122,via caduti di casteldebole,1,2021,20211,2021,2021-06,1055.4848182283665
16140,via caduti di casteldebole,2,2021,20212,,2021-09,1045.6048387096773
16158,via calabria,1,2021,20211,2021,2021-06,1758.9762032770097
16189,via calabria,2,2021,20212,,2021-09,1790.5227598566307
16220,via calamosco,1,2021,20211,2021,2021-06,2521.3107782898105
16232,via calamosco,2,2021,20212,,2021-09,2813.053046594982
16244,via camillo casarini,1,2021,20211,2021,2021-06,437.2863031233999
16263,via camillo casarini,2,2021,20212,,2021-09,375.6304659498208
16282,via camillo ranzani,1,2021,20211,2021,2021-06,7246.226932923707
16286,via camillo ranzani,2,2021,20212,,2021-09,5203.341039426524
16290,via capo di lucca,1,2021,20211,2021,2021-06,521.2266385048644
16295,via capo di lucca,2,2021,20212,,2021-09,702.0154121863799
16300,via cardinale g. de albornoz,1,2021,20211,2021,2021-06,3723.255273937532
16301,via cardinale g. de albornoz,2,2021,20212,,2021-09,3758.411111111111
16302,via carlo alberto pizzardi,1,2021,20211,2021,2021-06,1307.8605606758833
16311,via carlo alberto pizzardi,2,2021,20212,,2021-09,816.041218637993
16320,via carlo sigonio,1,2021,20211,2021,2021-06,2588.4335210786826
16334,via carlo sigonio,2,2021,20212,,2021-09,2742.0612903225806
16348,via casteldebole,1,2021,20211,2021,2021-06,2564.4490527393755
16375,via casteldebole,2,2021,20212,,2021-09,2291.5105734767026
16402,via castiglione,1,2021,20211,2021,2021-06,3992.977432155658
16431,via castiglione,2,2021,20212,,2021-09,4295.1211469534055
16460,via cesare battisti,1,2021,20211,2021,2021-06,2006.5386840757808
16463,via cesare battisti,2,2021,20212,,2021-09,2213.295519713262
16466,via cesare boldrini,1,2021,20211,2021,2021-06,1636.6585381464413
16469,via cesare boldrini,2,2021,20212,,2021-09,2483.5936379928316
16472,via cesare gnudi,1,2021,20211,2021,2021-06,3029.9242703533023
16475,via cesare gnudi,2,2021,20212,,2021-09,3044.3532258064515
16478,via cesare pavese,1,2021,20211,2021,2021-06,674.6812596006145
16485,via cesare pavese,2,2021,20212,,2021-09,839.5724014336917
16492,via cimabue,1,2021,20211,2021,2021-06,650.8101638504864
16496,via cimabue,2,2021,20212,,2021-09,712.8397849462366
16500,via cleto tomba,1,2021,20211,2021,2021-06,729.8161418330774
16503,via cleto tomba,2,2021,20212,,2021-09,784.6035842293908
16506,via colombarola,1,2021,20211,2021,2021-06,1137.1361367127495
16514,via colombarola,2,2021,20212,,2021-09,1215.0494623655914
16522,via cracovia,1,2021,20211,2021,2021-06,1300.3907962109577
16536,via cracovia,2,2021,20212,,2021-09,1003.4318996415772
16550,via croce di camaldoli,1,2021,20211,2021,2021-06,334.0378008192525
16557,via croce di camaldoli,2,2021,20212,,2021-09,641.9964157706094
16564,via d'azeglio,1,2021,20211,2021,2021-06,921.462224782386
16565,via d'azeglio,2,2021,20212,,2021-09,1918.858781362007
16566,via dante,1,2021,20211,2021,2021-06,2567.901452892985
16567,via dante,2,2021,20212,,2021-09,1585.4005376344085
16568,via de' carracci,1,2021,20211,2021,2021-06,4657.05468144247
16581,via de' carracci,2,2021,20212,,2021-09,5516.576753712237
16594,via degli orti,1,2021,20211,2021,2021-06,6808.736367127497
16623,via degli orti,2,2021,20212,,2021-09,8480.714797747056
16652,via degli ortolani,1,2021,20211,2021,2021-06,10085.311555939581
16663,via degli ortolani,2,2021,20212,,2021-09,11371.59108422939
16674,via dei lamponi,1,2021,20211,2021,2021-06,1569.36592421915
16687,via dei lamponi,2,2021,20212,,2021-09,1333.3886200716845
16700,via dei mille,1,2021,20211,2021,2021-06,3933.0252176139275
16703,via dei mille,2,2021,20212,,2021-09,4586.212365591397
16706,via del borgo di s.pietro,1,2021,20211,2021,2021-06,1064.166045826933
16707,via del borgo di s.pietro,2,2021,20212,,2021-09,1201.7517025089605
16708,via del dazio,1,2021,20211,2021,2021-06,3365.2708525345624
16726,via del dazio,2,2021,20212,,2021-09,3809.481541218638
16744,via del lavoro,1,2021,20211,2021,2021-06,4394.358870967742
16753,via del lavoro,2,2021,20212,,2021-09,4730.158363201911
16762,via del pallone,1,2021,20211,2021,2021-06,2980.032757296467
16763,via del pallone,2,2021,20212,,2021-09,3872.714336917563
16764,via del pilastro,1,2021,20211,2021,2021-06,829.7391193036354
16784,via del pilastro,2,2021,20212,,2021-09,658.331182795699
16804,via del pozzo,1,2021,20211,2021,2021-06,1164.060803891449
16814,via del pozzo,2,2021,20212,,2021-09,1246.177240143369
16824,via del timavo,1,2021,20211,2021,2021-06,3453.97499359959
16834,via del timavo,2,2021,20212,,2021-09,3933.0154569892475
16844,via del triumvirato,1,2021,20211,2021,2021-06,3348.0052803379417
16923,via del triumvirato,2,2021,20212,,2021-09,2213.1126344086024
17002,via dell'angelo custode,1,2021,20211,2021,2021-06,1166.2452764976958
17020,via dell'angelo custode,2,2021,20212,,2021-09,1163.655376344086
17038,via dell'artigiano,1,2021,20211,2021,2021-06,9181.910247055812
17040,via dell'artigiano,2,2021,20212,,2021-09,9645.34435483871
17042,via dell'indipendenza,1,2021,20211,2021,2021-06,2528.164908687489
17047,via dell'indipendenza,2,2021,20212,,2021-09,3202.529868578256
17052,via della barca,1,2021,20211,2021,2021-06,4607.904181600956
17092,via della barca,2,2021,20212,,2021-09,4872.798207885305
17132,via della certosa,1,2021,20211,2021,2021-06,1475.0185227854581
17136,via della certosa,2,2021,20212,,2021-09,1501.4517921146953
17140,via della croce coperta,1,2021,20211,2021,2021-06,3125.1225166410645
17166,via della croce coperta,2,2021,20212,,2021-09,3333.36541218638
17192,via della crocetta,1,2021,20211,2021,2021-06,744.3406169994879
17194,via della crocetta,2,2021,20212,,2021-09,780.5444444444444
17196,via della direttissima,1,2021,20211,2021,2021-06,1521.7121095750128
17199,via della direttissima,2,2021,20212,,2021-09,1517.4820788530467
17202,via della foscherara,1,2021,20211,2021,2021-06,6590.92123655914
17206,via della foscherara,2,2021,20212,,2021-09,6686.987992831541
17210,via della liberazione,1,2021,20211,2021,2021-06,6359.824711981567
17214,via della liberazione,2,2021,20212,,2021-09,7000.6126344086015
17218,via della pietra,1,2021,20211,2021,2021-06,2821.2210829493088
17235,via della pietra,2,2021,20212,,2021-09,4487.0144265232975
17252,via della salute,1,2021,20211,2021,2021-06,1747.514724142345
17302,via della salute,2,2021,20212,,2021-09,1666.7386648745521
17352,via delle armi,1,2021,20211,2021,2021-06,1106.855261136713
17356,via delle armi,2,2021,20212,,2021-09,1043.0413978494623
17360,via delle lame,1,2021,20211,2021,2021-06,9469.026920122888
17371,via delle lame,2,2021,20212,,2021-09,4887.605197132617
17382,via di casaglia,1,2021,20211,2021,2021-06,1889.683320532514
17408,via di casaglia,2,2021,20212,,2021-09,1914.7941756272403
17434,via di corticella,1,2021,20211,2021,2021-06,6956.481939371816
17519,via di corticella,2,2021,20212,,2021-09,6848.988695891922
17604,via di s.luca,1,2021,20211,2021,2021-06,1084.0932411674346
17605,via di s.luca,2,2021,20212,,2021-09,1207.8089605734767
17606,via di saliceto,1,2021,20211,2021,2021-06,3058.3058499743984
17627,via di saliceto,2,2021,20212,,2021-09,2767.1335125448027
17648,via dionisio calvart,1,2021,20211,2021,2021-06,2182.596838197645
17650,via dionisio calvart,2,2021,20212,,2021-09,2293.2677419354836
17652,via domenico biancolelli,1,2021,20211,2021,2021-06,559.3066692268305
17666,via domenico biancolelli,2,2021,20212,,2021-09,2168.78853046595
17680,via domenico zampieri,1,2021,20211,2021,2021-06,1359.4954557091653
17683,via domenico zampieri,2,2021,20212,,2021-09,1489.514157706093
17686,via don giovanni minzoni,1,2021,20211,2021,2021-06,4987.297151817716
17697,via don giovanni minzoni,2,2021,20212,,2021-09,6125.327419354839
17708,via don luigi sturzo,1,2021,20211,2021,2021-06,4587.274849590373
